user_id,item_num
33393343,1559
33403491,374
33406584,342
33413979,332
33431745,68
33437981,259
33445386,727
33469659,805
33470115,26
33486899,373
33499587,78
33522133,1607
33529509,232
33538031,100
33543261,515
33561925,604
33598328,159
33608085,197
33608164,859
33633804,779
33634367,161
33638786,1457
33646417,1415
33652302,228
33653440,378
33673277,259
33678648,131
33713238,1929
33726380,186
33734284,178
33739860,263
33744378,128
33773587,293
33775149,77
33787718,257
33792390,92
33857715,668
33891499,769
33897272,1194
33898408,70
33918143,157
33936456,180
33939708,168
33947710,256
33958537,196
33974464,969
33982462,303
33984689,77
33998454,78
34004162,45
34020000,1057
34024423,278
34028580,396
34052000,159
34062436,407
34123658,522
34128627,607
34169827,196
34174102,990
34175043,85
34208020,575
34215675,231
34254741,111
34256907,443
34257736,1441
34261685,56
34263408,4773
34269301,475
34295537,168
34334840,126
34340569,191
34360692,783
34367769,2207
34382986,1511
34390644,233
34417790,93
34424467,565
34436940,77
34446395,83
34462168,75
34465012,289
34471589,239
34497428,33
34508034,518
34519422,854
34561421,27
34584730,143
34593792,1216
34596224,238
34602623,69
34612875,68
34637607,60
34692963,1273
34696590,771
34721273,1020
34726083,166
34733798,254
34736451,403
34737196,28
34737895,241
34743068,176
34766053,347
34771266,178
34811514,210
34814020,1310
34824408,292
34844620,65
34883946,199
34895313,3
34903035,336
34933526,173
34937456,344
34939780,541
34963501,202
34973175,296
35002050,72
35012787,24
35020243,167
35036434,284
35083168,16
35087832,73
35099300,577
35106275,206
35124961,102
35126475,218
35145947,289
35149804,116
35151210,103
35161410,402
35167380,16
35175499,363
35191798,323
35194603,552
35203286,236
35214115,113
35232532,660
35236069,183
35254700,7535
35254870,510
35257863,793
35284607,174
35291852,835
35293110,338
35320346,353
35335724,504
35391440,468
35411632,75
35418435,833
35422064,162
35442441,1229
35445847,680
35447336,668
35470298,119
35500625,55
35503028,82
35520093,513
35565163,664
35568587,149
35569676,1186
35573653,15
35576981,115
35580708,166
35605344,260
35607007,345
35623012,855
35623082,30
35633068,810
35648223,75
35661127,916
35665769,199
35673932,712
35716707,343
35717987,2385
35731634,329
35738332,81
35777295,22
35782975,51
35793784,858
35798011,49
35800081,13
35831216,187
35881288,426
35940004,169
35966507,736
35969745,11
35999644,834
36016747,753
36017048,23
36022352,233
36022598,387
36034193,469
36058886,79
36061410,1306
36088374,137
36098889,20
36106937,783
36111422,287
36113584,559
36121813,1588
36123691,77
36135727,557
36140679,1747
36147332,18
36148755,1451
36161999,8
36173264,580
36178507,700
36179838,413
36185714,1637
36191974,935
36203258,219
36209907,1471
36215529,455
36219425,232
36229727,361
36248161,1065
36276513,13
36281725,106
36287818,561
36312535,372
36313120,131
36328591,83
36330239,1121
36356418,47
36358942,906
36401601,442
36403590,490
36409669,1577
36416298,649
36442529,263
36459731,493
36465131,208
36498662,1378
36524064,1650
36530737,614
36561782,75
36571367,69
36577224,468
36594355,633
36641911,167
36656901,38
36661777,189
36664089,79
36680928,475
36692287,6
36693327,337
36696186,1217
36723448,172
36728801,431
36731024,1000
36773664,112
36797719,304
36821780,124
36855645,238
36867812,487
36874412,141
36874906,29
36886015,369
36922559,39
36926619,80
36933597,433
36942459,639
36952963,417
36986111,635
37005580,961
37006225,481
37012367,73
37039424,23
37062391,56
37092700,45
37093659,906
37111891,713
37121101,1150
37145761,104
37164198,219
37188049,858
37192011,61
37197766,400
37213199,685
37217199,1689
37248524,433
37252716,9
37252955,621
37267625,175
37273399,836
37276172,143
37303219,347
37309589,868
37347239,133
37352560,88
37374363,246
37385058,234
37401113,796
37407111,261
37420600,86
37424427,1056
37431134,138
37439539,982
37449739,116
37454396,875
37472858,121
37476456,445
37478232,1059
37515271,146
37527972,98
37538825,393
37571237,283
37576171,170
37605904,156
37621585,14
37623476,242
37644304,1741
37659974,491
37663224,978
37672460,172
37686547,315
37698625,384
37710250,168
37802476,86
37820253,28
37821174,538
37854290,28
37861536,816
37868022,2030
37872668,93
37886546,18
37889013,4095
37898194,298
37916008,44
37924356,39
37937663,76
37949840,352
37955794,733
37962600,230
37963790,371
37963888,476
37970659,150
37971336,207
37974562,20
37980620,596
37989479,126
38000121,174
38027838,151
38029088,391
38037832,1326
38045550,242
38056569,112
38088521,674
38102445,2177
38121324,38
38122707,24
38127544,799
38140070,371
38150165,24
38166465,4
38182692,334
38185051,457
38185963,219
38213006,7
38223132,724
38237353,4119
38244553,4816
38245519,369
38252266,575
38256256,831
38267736,640
38277909,25
38279944,885
38287621,215
38307670,699
38322279,81
38325250,70
38333048,429
38342762,692
38345289,579
38353022,840
38353369,461
38384431,123
38393616,88
38393915,402
38394899,597
38434744,413
38474069,181
38479453,10
38522147,176
38527866,1422
38540226,1882
38601556,130
38623720,221
38634248,358
38645842,458
38645870,72
38670845,187
38684266,72
38686896,96
38719205,131
38767950,313
38789454,31
38794391,399
38800318,294
38800602,199
38814954,44
38818694,261
38850613,375
38861600,74
38932651,78
38932958,359
38940871,227
38941744,16
38964148,126
38965513,306
38973173,512
38993814,324
38995551,1002
39003640,282
39006152,279
39017675,190
39056129,2
39064405,342
39079290,195
39081616,1469
39083688,2586
39100959,648
39106788,705
39128228,632
39133990,634
39135224,23
39163328,60
39186354,175
39187452,199
39207286,723
39215700,736
39260000,538
39290444,777
39304410,201
39309813,56
39318393,118
39341670,217
39348485,13
39358454,817
39377972,1019
39387686,728
39415778,169
39430648,82
39450685,604
39470736,1222
39479918,888
39499267,194
39501136,982
39501481,328
39515749,369
39524581,191
39532628,14
39541083,88
39552055,824
39567595,165
39575941,978
39581883,358
39593162,391
39597894,444
39640802,2888
39661435,278
39670075,492
39685993,282
39691727,161
39705101,1413
39716997,21
39749835,345
39751786,282
39779875,421
39780301,414
39808553,16
39814212,62
39817255,1238
39819685,371
39833553,410
39853626,10
39855465,375
39861536,180
39863506,242
39872837,24
39876418,516
39882444,723
39918045,86
39930241,541
39936758,179
39948845,301
39949863,205
39955556,141
39959024,132
39961041,529
39980904,208
39988135,119
39999878,442
40003337,45
40017056,155
40029310,639
40039522,339
40071220,236
40072752,1046
40092325,159
40112481,147
40120302,483
40124382,9
40126224,72
40142355,117
40153780,144
40154313,103
40172985,460
40186813,593
40207401,57
40211861,606
40222003,501
40228547,79
40240424,349
40243175,691
40260421,234
40261210,173
40292233,140
40297927,1455
40329531,569
40330673,805
40352740,75
40387549,146
40390023,193
40406497,771
40439823,498
40441550,102
40475108,617
40523696,626
40538635,135
40539887,243
40551347,316
40576723,65
40591681,169
40613326,14
40642904,130
40656893,1020
40663282,329
40673183,807
40674157,551
40685218,156
40699776,219
40712320,1054
40737016,6
40741759,207
40743909,244
40796628,189
40806340,65
40809721,46
40818899,68
40847458,172
40903382,58
40907060,2678
40910479,279
40921887,228
40948136,91
40963877,119
40966940,88
40994655,340
41017565,1295
41024774,43
41051784,102
41072973,396
41074672,146
41089112,41
41089832,56
41104415,753
41138859,176
41142803,138
41154503,956
41166322,2246
41217783,12
41282708,332
41287085,654
41297247,192
41302437,114
41318851,268
41347685,271
41388992,272
41399458,188
41400750,115
41405339,963
41438096,72
41480116,73
41500786,76
41504400,159
41509153,2144
41515205,766
41515424,173
41520531,356
41521783,17
41543626,2835
41550068,933
41552336,432
41574342,1021
41574514,260
41599972,108
41614191,42
41636672,71
41646122,102
41657821,305
41668701,212
41683503,1825
41684599,208
41704059,395
41717465,222
41759212,1382
41759594,383
41761976,29
41766996,611
41780765,133
41807643,1231
41809500,833
41822521,131
41839555,257
41858386,238
41866258,1305
41873371,504
41888827,1345
41941772,759
41951897,112
41959743,302
41993449,1944
41994551,801
41998693,236
41999826,391
42008479,219
42012301,591
42019532,1393
42035016,106
42075241,21
42076027,73
42085442,576
42096955,40
42109144,365
42110967,35
42115319,50
42117103,623
42136535,546
42158519,200
42163589,472
42182525,1905
42190607,616
42218109,23
42258413,112
42263738,564
42284380,192
42317567,123
42331282,1090
42372920,372
42408320,503
42422044,1155
42438094,69
42438190,297
42468360,382
42505115,127
42508281,607
42509174,927
42524003,160
42530586,137
42557195,152
42557900,636
42559830,66
42560916,1022
42563343,520
42580387,76
42596499,517
42601350,39
42605292,1129
42614082,803
42617706,643
42634947,42
42659811,2352
42714086,2166
42716226,48
42717643,1177
42735883,92
42741845,171
42774712,281
42790158,117
42818311,386
42844457,391
42850571,763
42852789,187
42872738,59
42906445,181
42912720,265
42914251,33
42921981,219
42930557,243
42958254,37
42968257,371
42977680,557
42998128,179
43007295,102
43023889,1182
43031779,1029
43053622,685
43072986,1868
43086389,549
43087695,846
43113553,1575
43114655,543
43127873,372
43135557,120
43187784,302
43204589,174
43220575,53
43252806,611
43254718,3230
43293955,417
43294371,252
43294498,125
43296722,857
43302035,23
43324052,215
43349169,570
43351989,50
43354285,104
43356881,13
43359390,1013
43372125,10
43380951,1444
43389265,378
43392301,73
43393028,1079
43396238,11
43405789,640
43411234,28
43432534,153
43451997,209
43452270,648
43459861,750
43469273,267
43474001,250
43477702,1228
43477769,438
43479464,116
43491973,418
43496207,451
43518662,590
43527099,334
43543446,607
43560698,177
43562254,963
43580053,1018
43592775,288
43607875,745
43612763,188
43618103,503
43630624,320
43673471,212
43691003,369
43694897,1191
43706751,103
43707353,1447
43708275,2172
43725519,573
43743064,227
43749181,146
43776509,96
43801387,29
43815023,114
43839358,218
43849039,249
43849816,182
43851250,185
43859278,244
43865915,296
43869614,28
43882230,889
43888543,281
43899792,322
43923104,321
43927941,131
43949634,163
43989412,155
43990317,237
43991658,43
44026734,361
44037373,595
44038985,671
44040790,410
44055370,520
44059108,1274
44074466,219
44093788,589
44124098,35
44130893,38
44132277,286
44137606,506
44148158,511
44162575,40
44163312,456
44170704,423
44180837,435
44203896,515
44206795,545
44220296,50
44228234,215
44247741,525
44248133,440
44277891,425
44302195,217
44318358,387
44338642,349
44338893,266
44353593,154
44401449,21
44403635,130
44414889,333
44419751,238
44422702,377
44433250,75
44440664,66
44441284,404
44443335,130
44445004,538
44449753,665
44548696,302
44552395,944
44590392,306
44610961,379
44614861,2387
44616691,333
44642683,804
44643497,8
44658414,5
44703989,212
44718780,667
44721922,212
44810785,2379
44818129,208
44850234,1932
44920685,524
44939507,383
44939837,1512
44945195,40
44947698,619
44968759,20
45021480,290
45050751,39
45085914,156
45086009,416
45087720,680
45094029,86
45116925,1732
45118381,94
45127241,345
45190470,168
45246385,994
45255876,881
45268920,2220
45278136,36
45304111,727
45324981,1225
45334077,60
45349887,1382
45370706,4
45387887,11
45392683,17
45403091,349
45416453,128
45425367,140
45443577,386
45454313,885
45454938,289
45479785,143
45481107,91
45484103,772
45484969,670
45489423,357
45514873,1226
45561576,1476
45568795,102
45574405,244
45577644,491
45579963,321
45623941,513
45635084,743
45673925,251
45674240,38
45704124,361
45709241,1237
45710176,282
45713336,23
45716180,172
45717217,150
45725215,67
45726007,1037
45733404,150
45756119,675
45761927,29
45770445,123
45781106,423
45820649,277
45846277,585
45855740,2297
45858056,981
45871762,723
45914095,402
45925508,157
45927875,210
45949745,16
45969760,37
45991751,1461
46030644,414
46033039,283
46050398,12
46081082,216
46089966,576
46102349,2274
46113230,250
46121868,120
46129044,141
46134610,134
46159134,16
46177713,39
46179048,914
46209573,53
46210014,348
46229523,284
46241622,215
46247646,276
46263628,209
46265753,412
46271698,82
46275559,31
46288074,1386
46302052,152
46302582,31
46304532,93
46316041,154
46318631,53
46320598,1244
46333456,16
46338408,599
46350939,405
46372358,560
46380691,268
46415349,1560
46438190,587
46476731,666
46495539,481
46522251,1184
46526694,517
46543685,61
46550020,5
46563819,538
46567746,131
46576158,120
46599714,85
46604709,386
46620381,1834
46621398,55
46653549,723
46666003,115
46722887,456
46758215,2011
46772573,157
46778665,1009
46814308,29
46815463,419
46823994,768
46861385,224
46862184,1001
46864179,166
46896961,2475
46953857,527
46997128,126
47002562,277
47002982,94
47006614,85
47007698,109
47012128,557
47015635,52
47016310,253
47022600,162
47032159,194
47034811,309
47035700,584
47037064,151
47041485,2394
47071016,382
47071435,175
47104269,28
47117557,1190
47121008,36
47123658,132
47141960,251
47143734,483
47156937,676
47174804,1532
47203083,914
47204685,341
47207357,47
47216621,1641
47227501,112
47263719,802
47270885,104
47294496,998
47316113,231
47335620,361
47344550,1967
47346917,2024
47385201,239
47398432,379
47399281,156
47407626,1527
47436513,145
47454661,336
47496593,62
47503453,711
47519738,359
47530722,234
47557009,198
47571449,216
47581534,25
47582711,187
47587432,2014
47594591,1214
47606728,71
47613064,62
47625246,243
47636434,471
47645178,288
47647634,143
47674385,361
47684778,38
47697403,578
47716077,89
47716384,654
47769110,270
47769173,720
47778692,20
47780785,291
47781222,639
47795449,1459
47799028,114
47838419,1173
47864493,58
47868158,165
47871014,261
47898125,682
47909125,441
47937507,788
47942288,789
47951579,334
47963355,374
48011007,134
48012710,366
48012828,1411
48023394,2
48034560,80
48042539,91
48062870,194
48079720,227
48115175,262
48151017,17
48182677,528
48197647,364
48210002,252
48213081,17
48231447,2148
48245998,69
48255688,256
48261136,2
48272439,94
48283518,275
48308523,290
48355452,168
48380764,331
48382694,183
48385214,129
48385571,1028
48388658,213
48389533,185
48390678,181
48401069,149
48472221,24
48473436,445
48478731,47
48483670,108
48517391,1169
48519239,74
48540190,308
48562033,109
48570466,207
48579800,221
48583253,1732
48585859,243
48588889,457
48595099,8
48610424,1705
48638352,201
48670109,19
48676285,612
48688879,280
48705734,133
48712563,514
48716908,839
48732387,10
48733433,1795
48755924,99
48766601,363
48771006,218
48796681,86
48820780,189
48821947,1425
48826907,16
48833599,1343
48840319,390
48849510,636
48864645,775
48866597,290
48883521,815
48889142,816
48890026,152
48897748,98
48898910,1495
48912439,16
48914663,24
48925070,750
48932578,636
48937125,184
48952506,1297
48977926,2387
48979594,3212
48995879,924
49025624,411
49055042,396
49078245,595
49078659,1012
49083918,1219
49105375,409
49133248,567
49135407,690
49149782,1352
49194169,241
49240202,72
49240356,698
49262969,143
49265158,399
49267088,610
49268103,185
49272579,332
49302289,932
49303445,21
49310915,198
49311211,470
49335337,296
49338328,200
49340968,317
49372972,533
49373970,55
49379129,595
49391797,157
49409539,163
49431085,206
49445501,271
49445624,40
49459744,137
49473443,204
49481197,459
49525901,219
49540495,285
49579221,34
49610117,109
49616948,531
49619439,343
49703412,673
49726776,28
49749880,1311
49754594,358
49764873,617
49780463,139
49790086,123
49792771,98
49804526,57
49804901,216
49829658,679
49839161,433
49873473,380
49882656,224
49886033,467
49892434,548
49897559,89
49929778,380
49940966,85
49971174,1018
49975647,130
49983291,82
50006440,900
50006496,42
50021148,116
50044836,157
50059367,423
50066595,371
50068354,755
50104107,1075
50104429,65
50127153,29
50159699,122
50163622,29
50177259,233
50201629,168
50206606,36
50213638,36
50240467,2309
50247689,177
50247764,443
50259635,807
50273825,302
50284640,232
50289919,1378
50301733,206
50322291,417
50328928,194
50340729,397
50370611,697
50373510,1359
50374938,111
50405875,1705
50418349,404
50469752,633
50498070,48
50498173,40
50502451,21
50538209,121
50541645,281
50556227,85
50559550,546
50616842,346
50617743,19
50638305,102
50639608,549
50649733,294
50651876,242
50668017,376
50671787,687
50684235,704
50690481,141
50691774,221
50707276,540
50712960,127
50724712,1507
50750654,564
50751075,154
50760032,364
50791625,60
50796433,167
50798996,192
50809462,1407
50881581,101
50892435,204
50915402,10113
50918155,423
50923699,1057
50935017,41
50943011,118
51003537,543
51004227,318
51009510,313
51030788,252
51044798,226
51049051,370
51083613,2023
51112461,135
51121397,54
51126004,897
51160991,856
51175203,901
51183209,383
51184879,172
51203615,10
51206850,690
51208247,30
51212448,1427
51219691,168
51222613,350
51275001,524
51299959,140
51331338,30
51336812,783
51386118,81
51405856,408
51410219,92
51450804,658
51523647,304
51532560,2122
51540010,152
51544071,574
51566642,262
51578997,93
51612584,44
51622249,363
51631578,156
51634236,165
51654868,1936
51689042,224
51692765,2111
51746385,1096
51755975,37
51761489,129
51770023,1152
51792834,221
51813555,156
51816656,10420
51826644,117
51830179,118
51840068,300
51840412,233
51859726,44
51862581,184
51870430,978
51880685,619
51890699,171
51898855,267
51905145,30
51923119,64
51950935,124
51965294,850
51969060,1015
51974486,572
51986250,95
52027356,533
52035400,123
52041756,350
52042199,84
52046047,392
52080643,344
52083718,633
52084786,23
52103664,27
52126011,233
52132931,860
52217948,338
52225359,288
52227384,449
52235304,600
52302999,159
52306927,977
52316204,594
52326160,1388
52331564,1203
52366473,106
52373732,53
52402505,210
52417718,783
52420258,8
52432914,745
52446250,946
52463107,869
52494029,361
52522451,61
52523254,324
52523675,1074
52544159,187
52575762,112
52622542,205
52625459,314
52673329,1950
52695357,118
52713599,750
52724780,102
52726145,402
52727739,334
52741757,94
52753260,1411
52822210,673
52833705,201
52840108,10
52855989,741
52865510,1416
52895501,212
52930201,38
52993887,68
53008070,104
53010106,388
53016665,462
53026662,142
53070063,39
53076643,158
53085943,226
53088692,52
53100059,34
53112590,73
53118094,609
53125707,159
53164234,1353
53181951,33
53206482,164
53210263,169
53236012,2113
53241875,703
53288942,10
53332172,586
53334106,2779
53343702,289
53375253,34
53389163,217
53400473,104
53413854,525
53418759,266
53439550,323
53475119,368
53489411,2
53510774,299
53515825,936
53540927,1209
53581733,697
53582181,179
53602272,89
53616158,449
53623949,431
53629005,212
53675738,930
53680194,184
53706414,672
53714816,1491
53742835,794
53791365,552
53826424,973
53872815,172
53872916,274
53879840,143
53884329,300
53886024,196
53890962,143
53891047,187
53892787,200
53897473,60
53904578,219
53945792,631
53947379,165
53953695,155
53964738,107
53981410,952
54003652,308
54015834,222
54029651,290
54044270,16
54046883,708
54053313,2029
54093053,340
54099409,54
54105927,275
54129901,77
54143243,430
54155618,527
54159601,231
54163580,206
54188325,29
54209577,256
54212053,122
54228513,273
54257383,1634
54267939,208
54276504,84
54285274,445
54287784,542
54340873,88
54344737,209
54368965,1511
54370253,443
54374429,366
54374592,82
54393201,304
54424205,283
54431335,949
54456627,516
54460794,467
54462807,6
54496783,114
54503733,2063
54527285,1471
54532819,28
54536094,46
54544372,204
54546790,63
54559085,260
54563600,225
54564441,9
54574235,135
54593433,574
54596791,597
54604141,778
54606139,87
54633081,43
54682093,151
54682595,457
54729700,71
54752857,59
54788662,29
54790610,20
54795583,149
54812225,285
54851639,162
54867992,1040
54877200,186
54878837,1485
54882858,1480
54908980,336
54921235,46
54933058,161
54941649,201
54987533,670
55005684,467
55021707,34
55105517,254
55147710,24
55163874,259
55179271,246
55197721,788
55197747,114
55212549,298
55214292,1208
55238812,748
55239087,344
55247483,264
55259658,437
55287303,369
55293074,729
55294336,178
55294651,81
55299848,1237
55327215,1170
55333162,46
55336532,934
55351846,476
55361839,13
55375656,155
55377140,4088
55398194,598
55419797,91
55419955,283
55427335,244
55468330,658
55472021,164
55496517,705
55507721,775
55521985,157
55529547,542
55532702,608
55554272,647
55580530,119
55585675,2793
55588855,185
55590425,22
55612331,495
55619609,303
55639818,86
55653621,317
55667626,1058
55678980,1803
55749026,622
55759876,48
55773439,2519
55777199,692
55819379,164
55852526,418
55860355,646
55877973,301
55905218,102
55906915,445
55908793,73
55952907,26
55963214,2757
55970053,311
55995766,958
56024287,285
56031292,120
56031880,1578
56034890,38
56042010,24
56043012,100
56048781,19
56057350,710
56089382,125
56089582,23
56094913,421
56106491,96
56117792,330
56127169,165
56128199,332
56129558,91
56137104,387
56138898,919
56193432,2399
56201067,349
56219570,179
56238094,1482
56240852,657
56274712,167
56285540,102
56307821,234
56325314,238
56351352,902
56352694,1470
56413410,2408
56438429,738
56448142,482
56481194,217
56485225,572
56491409,80
56514257,36
56514657,147
56546643,813
56551726,23
56553525,1198
56562475,722
56580525,801
56610403,15
56640909,345
56645751,5
56661320,58
56699596,313
56707430,1659
56719899,98
56720510,512
56752880,132
56760511,1102
56761351,747
56801187,708
56802207,223
56821315,371
56823277,114
56823326,124
56835143,792
56845836,309
56847354,10
56859796,1231
56880110,582
56885499,536
56885979,143
56914112,218
56919760,76
56929598,1032
56937647,61
56940965,260
56941256,1027
56944616,67
56951806,105
56962081,287
56970482,3603
56974542,49
57014834,166
57018141,243
57029481,396
57040521,136
57058991,45
57071628,615
57080688,101
57081999,576
57099574,338
57118259,407
57119664,377
57141881,217
57147852,617
57156142,128
57179583,952
57180760,745
57186961,40
57194261,673
57198121,384
57201592,855
57213531,218
57215489,380
57218721,492
57221840,384
57231536,89
57240687,489
57248501,58
57261890,359
57296514,581
57306970,23
57330963,499
57334064,892
57340694,53
57361144,62
57389348,203
57402210,146
57412556,568
57414021,114
57441022,401
57462906,76
57468399,1093
57484936,464
57487865,582
57499730,281
57502610,79
57505577,166
57509420,618
57514177,363
57520610,310
57523021,77
57532744,389
57573535,931
57608090,51
57642653,12
57658684,121
57665274,872
57666303,175
57673022,30
57673281,361
57699238,61
57706515,50
57713902,259
57741871,376
57750298,348
57782645,691
57814006,619
57815793,89
57817053,330
57820803,648
57866263,760
57866314,623
57888518,83
57899010,140
57911004,265
57922834,329
57938026,290
57938534,296
57945381,811
57966099,248
57972624,228
57983419,438
57984762,267
57987527,53
58003122,79
58039277,111
58065859,909
58074259,639
58077011,461
58079144,476
58096699,82
58100824,635
58101563,348
58107576,1306
58122881,19
58134255,91
58140595,13
58151249,1430
58197610,66
58200499,623
58206242,657
58206817,400
58220377,125
58220492,192
58224399,243
58283357,470
58303378,466
58305040,1667
58308741,657
58313008,18
58335778,209
58349660,205
58363150,20
58373604,220
58391604,451
58439651,362
58447697,74
58453645,208
58462079,802
58491767,801
58496032,23
58513735,18
58517853,377
58552612,438
58553066,124
58567611,80
58570606,2
58645613,805
58658266,153
58697297,34
58716391,1068
58724231,34
58730281,376
58749285,109
58765619,377
58771497,571
58811668,4
58828062,219
58844935,130
58848190,14
58857011,112
58859677,675
58866828,219
58867936,478
58879941,83
58883715,1436
58917479,223
58926254,226
58938080,104
58949820,255
58953127,149
58955161,578
59001043,116
59016682,535
59022402,714
59045872,661
59048510,337
59057916,534
59068894,231
59096829,45
59097644,175
59130195,158
59131631,74
59132339,183
59134774,374
59160612,464
59182609,256
59190735,408
59194752,382
59223120,232
59226535,121
59234696,279
59236433,557
59255184,128
59265528,791
59344659,1558
59348943,724
59355812,164
59393422,75
59397714,72
59398938,254
59401882,454
59447327,6
59451304,1420
59453344,405
59461559,294
59474616,77
59488150,249
59502935,2261
59540964,229
59541795,99
59557976,54
59578798,917
59579544,204
59594572,320
59601272,218
59631495,224
59633193,264
59638225,1024
59660782,42
59669265,801
59672207,131
59679231,70
59703166,346
59725336,101
59741105,1018
59755763,141
59783294,40
59799959,63
59813038,803
59815044,593
59819007,20
59830330,90
59832372,173
59870287,61
59873804,778
59894779,761
59903208,2
59911103,543
59993107,323
60000420,903
60017012,476
60022410,321
60023876,778
60071787,384
60086316,992
60088374,1636
60122179,61
60132462,201
60142922,315
60164239,305
60167759,266
60175632,701
60185799,16
60205774,175
60223482,567
60242958,19
60264861,66
60268659,819
60274550,108
60284321,1869
60286350,55
60296781,173
60298546,496
60318855,882
60325466,190
60344002,18
60365378,2427
60371446,599
60402528,399
60408316,408
60408890,366
60420048,523
60432494,530
60433384,469
60435513,32
60442454,65
60452360,438
60464118,197
60468635,259
60473530,4308
60478746,33
60488285,146
60499009,611
60516626,331
60539627,227
60546984,274
60549556,613
60563604,293
60596695,353
60597522,165
60598242,961
60613466,30
60623651,1275
60637661,177
60702375,843
60756558,1078
60764686,156
60774029,324
60775233,414
60814339,606
60831243,99
60858774,101
60859166,394
60866435,201
60884718,404
60886488,646
60894054,31
60895034,336
60931106,22
60933341,100
60936059,655
60947053,559
60950910,62
60957737,555
60962332,91
60987977,143
60995596,343
61028917,374
61034565,2
61038739,2180
61048004,90
61061469,498
61062450,672
61107045,44
61119877,241
61134302,673
61136520,48
61136699,142
61150788,317
61152630,746
61160942,198
61179327,118
61181574,229
61184967,440
61206602,1054
61246666,646
61254078,561
61262074,482
61263610,226
61270122,73
61286747,92
61332869,721
61334074,447
61340265,155
61363397,889
61371796,794
61382316,349
61414783,1146
61438158,248
61447935,54
61450887,104
61454205,646
61454504,44
61518152,844
61519114,447
61520376,388
61524802,675
61531068,88
61531163,34
61548569,107
61582849,16
61597617,341
61617820,392
61627214,578
61680625,74
61731325,60
61732051,828
61737570,437
61776304,66
61779211,2
61803293,309
61810993,118
61832555,226
61836835,418
61840500,619
61840976,1074
61849905,502
61859408,398
61861941,578
61866771,123
61871152,81
61875003,650
61924014,101
61942084,191
61950050,283
61950628,8
61954771,166
61955690,849
61973656,102
61985804,2152
61998067,197
62015223,1504
62022000,80
62048826,530
62054015,181
62059103,145
62144207,264
62144462,984
62153331,644
62165273,586
62181879,75
62187608,136
62193211,841
62214965,984
62239058,132
62245296,469
62277862,639
62286092,99
62290396,447
62305723,49
62326016,142
62336318,59
62364487,882
62365468,382
62370992,72
62382018,20
62405762,333
62411687,349
62419892,60
62436178,3667
62445192,180
62477900,359
62491723,882
62494076,66
62497538,374
62500763,32
62507458,381
62510288,951
62533830,450
62549252,207
62565718,441
62566363,138
62577506,74
62584124,153
62593471,156
62613690,287
62623553,457
62640452,235
62651169,232
62698131,216
62715747,208
62723404,125
62727186,186
62740083,210
62742815,382
62744953,103
62745757,1288
62772711,35
62800458,17
62833605,377
62855978,14
62861514,25
62881230,268
62909863,777
62942804,420
62954427,175
62999613,506
63022538,282
63051398,9
63083532,270
63105422,767
63106567,710
63109080,267
63115068,163
63116645,99
63144168,272
63196351,1103
63228700,1
63246489,571
63249394,1126
63297815,756
63312563,84
63340633,51
63352497,345
63404948,20
63409331,121
63421528,557
63449126,46
63479831,260
63495201,14
63527501,121
63538585,26
63545907,185
63556787,188
63564842,362
63580104,639
63582274,155
63624826,133
63631750,189
63640171,385
63643294,420
63652221,1870
63666377,775
63669820,407
63685787,65
63693522,528
63697884,116
63703703,147
63712853,184
63723740,325
63751497,15
63801698,553
63853385,151
63863256,166
63865838,59
63869010,1085
63875626,29
63912252,201
63933950,449
63944386,175
63953333,60
63999799,559
64019247,80
64049642,46
64050091,183
64053955,82
64060923,340
64073282,145
64079770,810
64087996,1489
64089824,59
64106527,92
64115183,69
64139754,1488
64141038,1878
64144827,681
64158384,523
64180394,69
64180936,209
64182182,676
64190622,1755
64194491,76
64204275,73
64233626,344
64244429,547
64250909,306
64265804,198
64296382,437
64301149,149
64301405,350
64333354,122
64338314,1146
64342546,912
64387313,538
64409180,409
64418285,276
64425233,200
64429639,8
64464214,9
64472948,44
64482252,92
64496244,2
64497148,308
64501310,55
64511466,59
64519524,771
64547732,144
64557721,60
64563806,379
64570072,391
64587388,352
64604595,2507
64609085,391
64675842,49
64701188,8
64712283,222
64731721,100
64749127,145
64749469,275
64825245,337
64864538,2159
64912536,74
64928130,382
64941388,191
64942113,805
64947957,871
64951753,84
64966045,736
65019624,376
65029092,588
65068308,2684
65078859,1179
65080988,1167
65085308,23
65087966,45
65091539,293
65103300,195
65112175,70
65160969,949
65174414,231
65178767,346
65184262,315
65185404,473
65196734,21
65210541,694
65212247,285
65213986,90
65215006,468
65221359,17
65227955,194
65234210,162
65271788,201
65288762,9
65318799,200
65327146,77
65335441,1368
65340007,235
65340951,112
65350472,103
65393458,1165
65420018,1998
65420807,317
65427975,317
65430299,426
65455483,392
65493160,51
65494441,857
65507981,262
65518459,113
65541703,163
65599804,17
65611624,373
65612930,800
65625633,373
65646895,1337
65652319,125
65663678,876
65664174,130
65779437,112
65800700,511
65801616,1496
65803545,3
65830327,37
65834424,209
65851171,302
65863903,368
65871116,74
65877984,62
65885234,444
65904810,388
65910194,1224
65916987,2338
65934945,730
65953023,874
65964178,903
65964413,619
66013505,265
66015019,1667
66015216,1734
66052986,497
66093959,74
66108640,250
66134641,817
66166247,2652
66179672,1327
66201749,220
66201870,545
66247052,229
66258086,315
66259825,148
66260131,331
66264769,220
