1 0:0.367879441171 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00552245313181 6:0.000435983141985
1 0:0.367879441171 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00552245313181 6:0.000435983141985
1 0:4.04667385289 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0291262135922 6:0.0533980582524
1 0:2.20727664703 1:0.367879441171 2:0.367879441171 3:0.367879441171 4:0.380797077978 5:0.010111223458 6:0.00910010111223
1 0:0.367879441171 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0122917235728 6:0.000819448238186
1 0:0.367879441171 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0122917235728 6:0.000819448238186
1 0:1.47151776469 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0114942528736 6:0.00383141762452
1 0:3.67886129805 1:0.367881701501 2:0.367881701501 3:0.36788396183 4:0.452574126822 5:0.0171902786011 6:0.0225251926497
1 0:1.14176473205 1:0.0 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.00830483634587 6:0.00390815828041
1 0:1.74218833116 1:0.0 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.00830483634587 6:0.00439667806546
1 0:1.83939720586 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00895736295235 6:0.00214976710856
1 0:1.83939720586 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00353634577603 6:0.00137524557957
1 0:5.88607105874 1:0.367879441171 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0170777988615 6:0.011385199241
1 0:2.20727664703 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0291262135922 6:0.0242718446602
1 0:1.47151776469 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0291262135922 6:0.00970873786408
1 0:1.83939720586 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0131291028446 6:0.0153172866521
1 0:2.20727664703 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0106485963214 6:0.00774443368829
1 0:2.05098530617 1:0.0 2:0.871094165579 3:0.367879441171 4:0.23105857863 5:0.0168232466681 6:0.00305877212148
1 0:2.34261193027 1:0.0 2:1.10363832351 3:0.367879441171 4:0.23105857863 5:0.0168232466681 6:0.00240332095259
1 0:4.2582619532 1:0.0 2:0.871094165579 3:0.367879441171 4:0.23105857863 5:0.0168232466681 6:0.00436967445925
1 0:2.84582665467 1:0.135335283237 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0183333333333 6:0.02
1 0:4.04667385289 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00727272727273 6:0.0145454545455
1 0:0.367879441171 1:0.0 2:0.367879441171 3:0.367879441171 4:0.452574126822 5:0.0421393841167 6:0.00486223662885
1 0:3.65783835409 1:0.0 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.00845751107531 6:0.00362464760371
1 0:3.61527527201 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0385356454721 6:0.028901734104
1 0:1.83939720586 1:0.0 2:0.367879441171 3:0.367879441171 4:0.380797077978 5:0.0150250417362 6:0.0116861435726
1 0:0.735758882343 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0150250417362 6:0.00667779632721
1 0:4.04667385289 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0216504549733 6:0.00407907122686
1 0:2.20727664703 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00565610859729 6:0.00904977375566
1 0:1.00642944882 1:0.0 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.0198766278273 6:0.00479780671693
1 0:0.367879441171 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0122917235728 6:0.000819448238186
1 0:0.367879441171 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0086052348512 6:0.0010756543564
1 0:0.735758882343 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0270880361174 6:0.00902934537246
1 0:1.83939720586 1:0.0 2:0.735758882343 3:0.367879441171 4:0.23105857863 5:0.0545171339564 6:0.01246105919
1 0:5.97871505972 1:0.0 2:0.0497870683679 3:0.367879441171 4:0.23105857863 5:0.00141242937853 6:0.00423728813559
1 0:1.47151776469 1:0.0 2:0.367879441171 3:0.367879441171 4:0.380797077978 5:0.00830483634587 6:0.00293111871031
1 0:2.5751560882 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0114942528736 6:0.00574712643678
1 0:1.10363832351 1:0.367879441171 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0704225352113 6:0.0704225352113
1 0:1.10455606838 1:0.0 2:0.0 3:0.368214903799 4:0.380797077978 5:0.015993907083 6:0.00533130236101
1 0:1.47151776469 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00552245313181 6:0.00087196628397
1 0:2.20727664703 1:0.0 2:0.0 3:0.367879441171 4:0.452574126822 5:0.0169100691776 6:0.0053804765565
1 0:1.83939720586 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.013698630137 6:0.0205479452055
1 0:2.5751560882 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00330477356181 6:0.00110159118727
1 0:4.08480026142 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0167364016736 6:0.0209205020921
1 0:0.735758882343 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0198766278273 6:0.00274160383825
1 0:2.61328249674 1:0.135335283237 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0107948969578 6:0.0107948969578
1 0:0.735758882343 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00460405156538 6:0.0036832412523
1 0:1.83939720586 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0204851752022 6:0.00269541778976
1 0:1.00642944882 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00830483634587 6:0.00293111871031
1 0:2.20727664703 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00583554376658 6:0.00371352785146
1 0:5.42098274287 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0240963855422 6:0.0261044176707
1 0:1.83939720586 1:0.0 2:0.367879441171 3:0.367879441171 4:0.380797077978 5:0.0150250417362 6:0.0116861435726
1 0:4.41455329406 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0265832681783 6:0.010164190774
1 0:1.10363832351 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00866551126516 6:0.00346620450607
1 0:0.735758882343 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00662814411965 6:0.000679809653297
1 0:7.35758882343 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00465251526607 6:0.00523407967432
1 0:2.20727664703 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0100925147183 6:0.0067283431455
1 0:3.31091497054 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0262096774194 6:0.0221774193548
1 0:0.735758882343 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0325203252033 6:0.00650406504065
1 0:1.79434066156 1:0.0 2:0.0 3:3.68115967375 4:0.499983298578 5:0.10835214447 6:0.0451467268623
1 0:1.10363832351 1:0.0 2:0.0 3:0.367879441171 4:0.380797077978 5:0.0344827586207 6:0.0197044334975
1 0:4.04667385289 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00175054704595 6:0.00437636761488
1 0:1.83939720586 1:0.0 2:0.367879441171 3:0.735758882343 4:0.380797077978 5:0.0180472003702 6:0.00185099490976
1 0:5.92419746728 1:0.367879441171 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00306815691431 6:0.00416392724085
1 0:2.94303552937 1:0.367879441171 2:0.0 3:0.367879441171 4:0.380797077978 5:0.00803212851406 6:0.00803212851406
1 0:4.04667385289 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0128500823723 6:0.00263591433278
1 0:1.10379859859 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00171027877544 6:0.00188130665298
1 0:4.02571779526 1:0.0 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.00201126307321 6:0.00724054706356
1 0:2.03981068563 1:0.0 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.0175773786779 6:0.0057317539167
1 0:1.48143277339 1:0.0 2:0.370358193348 3:0.367879441171 4:0.23105857863 5:0.0175773786779 6:0.00420328620558
1 0:2.5751560882 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0131291028446 6:0.0175054704595
1 0:1.7803147397 1:0.0 2:0.135335283237 3:0.367879441171 4:0.23105857863 5:0.0401207937877 6:0.00431406384814
1 0:0.367879441171 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0457627118644 6:0.00508474576271
1 0:3.31091497054 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00777777777778 6:0.0111111111111
1 0:2.61328249674 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0415841584158 6:0.019801980198
1 0:0.735758882343 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0580323785803 6:0.000747198007472
1 0:2.5751560882 1:0.0 2:0.367879441171 3:0.735758882343 4:0.452574126822 5:0.0217391304348 6:0.0434782608696
1 0:0.367879441171 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0141789120907 6:0.00077339520495
1 0:0.638550007645 1:0.0 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.0219123505976 6:0.00398406374502
1 0:4.1610530785 1:0.0 2:0.135335283237 3:0.367879441171 4:0.23105857863 5:0.00695825049702 6:0.00472166998012
1 0:1.98592231697 1:0.0 2:1.19521651796 3:2.94303552937 4:0.49966464987 5:0.0127877237852 6:0.0123614663257
1 0:0.0 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00632466619817 6:0.000702740688686
1 0:1.64497945646 1:0.0 2:0.503214724408 3:0.367879441171 4:0.482013790038 5:0.0219123505976 6:0.0066401062417
1 0:1.00642944882 1:0.0 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.0219123505976 6:0.00464807436919
1 0:1.54777058176 1:0.0 2:0.503214724408 3:0.367879441171 4:0.452574126822 5:0.0219123505976 6:0.00730411686587
1 0:1.10363832351 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.014409221902 6:0.00115273775216
1 0:1.7803147397 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00440528634361 6:0.0198237885463
1 0:0.367879441171 1:0.0 2:0.367879441171 3:0.735758882343 4:0.452574126822 5:0.0122917235728 6:0.00109259765092
1 0:2.24540305557 1:0.0 2:0.367879441171 3:0.735758882343 4:0.380797077978 5:0.0122917235728 6:0.00300464354002
1 0:1.84881674627 1:0.0 2:0.404510718949 3:0.38619508006 4:0.380797077978 5:0.0299089726918 6:0.011270047681
1 0:0.0 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0193527918782 6:0.000317258883249
1 0:1.50964417322 1:0.0 2:0.0 3:0.503214724408 4:0.452574126822 5:0.0225118483412 6:0.00947867298578
1 0:4.04667385289 1:0.367879441171 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00558108995404 6:0.00426789231779
1 0:2.20727664703 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0566801619433 6:0.00404858299595
1 0:2.5751560882 1:0.367879441171 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0704225352113 6:0.12676056338
1 0:0.735758882343 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0457627118644 6:0.00508474576271
1 0:0.735758882343 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0105876124934 6:0.00158814187401
1 0:2.5751560882 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00192381685264 6:0.00307810696422
1 0:2.20727664703 1:0.0 2:0.367879441171 3:0.367879441171 4:0.482013790038 5:0.00796812749004 6:0.0106241699867
1 0:2.22214916009 1:0.0 2:0.370358193348 3:0.735758882343 4:0.380797077978 5:0.0175773786779 6:0.00534963698892
1 0:2.20727664703 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00139664804469 6:0.00372439478585
1 0:1.8775236144 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00665266106443 6:0.00280112044818
1 0:1.74218833116 1:0.0 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.0219123505976 6:0.00597609561753
1 0:0.270670566473 1:0.0 2:0.135335283237 3:0.367879441171 4:0.380797077978 5:0.0219123505976 6:0.00265604249668
1 0:0.735758882343 1:0.0 2:0.367879441171 3:0.735758882343 4:0.380797077978 5:0.00733259546209 6:0.000691754288877
1 0:3.67879441171 1:0.0 2:0.367879441171 3:1.10363832351 4:0.482013790038 5:0.0122917235728 6:0.0038240917782
1 0:1.83939720586 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.010511562719 6:0.00490539593553
1 0:7.0084658282 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00376344086022 6:0.00967741935484
1 0:1.47151776469 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00864553314121 6:0.00576368876081
1 0:1.10363832351 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00241478591994 6:9.28763815362e-05
1 0:1.47151776469 1:0.0 2:0.735758882343 3:0.367879441171 4:0.23105857863 5:0.0110100526568 6:0.0019147917664
1 0:1.10363832351 1:0.367879441171 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0121543603768 6:0.00182315405652
1 0:2.21471290356 1:0.0 2:0.370358193348 3:0.367879441171 4:0.23105857863 5:0.0175773786779 6:0.00458540313336
1 0:5.1503121764 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0443925233645 6:0.0280373831776
1 0:1.47151776469 1:0.0 2:0.0 3:0.367879441171 4:0.380797077978 5:0.0131291028446 6:0.0109409190372
1 0:5.1503121764 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.117045454545 6:0.0113636363636
1 0:0.735758882343 1:0.0 2:0.0 3:0.367879441171 4:0.452574126822 5:0.0251937984496 6:0.00581395348837
1 0:2.73668861562 1:0.0 2:0.976704426103 3:1.32627878587 4:0.499983298578 5:0.031746031746 6:0.0698412698413
1 0:2.20727664703 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0195253829979 6:0.00210273355362
1 0:2.5751560882 1:0.367879441171 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0141242937853 6:0.0254237288136
1 0:0.735758882343 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0325203252033 6:0.00650406504065
1 0:0.735758882343 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0325203252033 6:0.00650406504065
1 0:5.09122971024 1:0.0 2:0.135335283237 3:0.367879441171 4:0.23105857863 5:0.0108451757666 6:0.00710545998504
1 0:2.20727664703 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0190954773869 6:0.00402010050251
1 0:0.0 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0146680942184 6:0.000107066381156
1 0:2.20727664703 1:0.0 2:0.0 3:0.735758882343 4:0.380797077978 5:0.0658682634731 6:0.0239520958084
1 0:1.79406222676 1:0.00247875217667 2:0.0497870683679 3:0.367879441171 4:0.23105857863 5:0.00405371167976 6:0.00405371167976
1 0:1.75714174756 1:0.000123409804087 2:0.435982148428 3:0.367879441171 4:0.23105857863 5:0.00201409869084 6:0.0024718483933
1 0:2.70557408587 1:0.00247875217667 2:0.370358193348 3:0.367879441171 4:0.23105857863 5:0.00210526315789 6:0.00605263157895
1 0:1.14050512022 1:0.00247875217667 2:0.370358193348 3:0.367879441171 4:0.23105857863 5:0.00210526315789 6:0.00394736842105
1 0:4.04667385289 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00604026845638 6:0.00302013422819
1 0:1.83939720586 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0124223602484 6:0.00724637681159
1 0:4.04667385289 1:0.0 2:0.367879441171 3:0.735758882343 4:0.380797077978 5:0.0549961270333 6:0.010844306739
1 0:1.47151776469 1:0.367879441171 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0186418109188 6:0.00798934753662
1 0:2.5751560882 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0204851752022 6:0.00377358490566
1 0:0.367879441171 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0147835269271 6:0.00316789862724
1 0:2.44971117734 1:0.0 2:0.38619508006 3:0.367879441171 4:0.23105857863 5:0.0146680942184 6:0.00182012847966
1 0:2.57763484038 1:0.0 2:0.00247875217667 3:0.367879441171 4:0.23105857863 5:0.00256739409499 6:0.00320924261874
1 0:1.47151776469 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00913242009132 6:0.0114155251142
1 0:3.67879441171 1:0.367879441171 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00401685118056 6:0.00127363574018
1 0:1.10363832351 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00796812749004 6:0.0066401062417
1 0:1.83939720586 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0169491525424 6:0.0338983050847
1 0:2.74861777998 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.019 6:0.009
1 0:2.94303552937 1:0.0 2:0.735758882343 3:0.735758882343 4:0.380797077978 5:0.0317335945152 6:0.00235063663075
1 0:2.20727664703 1:0.0 2:1.10363832351 3:0.367879441171 4:0.23105857863 5:0.0317335945152 6:0.00195886385896
1 0:1.10363832351 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00644427596664 6:0.00151630022745
1 0:2.25487664846 1:0.0 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.0175773786779 6:0.0057317539167
1 0:0.735758882343 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0325203252033 6:0.00650406504065
1 0:1.47151776469 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00797872340426 6:0.00797872340426
1 0:2.20727664703 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0101394169835 6:0.00443599493029
1 0:0.0 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0566801619433 6:0.00404858299595
1 0:2.88395306321 1:0.0 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.00490998363339 6:0.0229132569558
1 0:1.14176473205 1:0.0 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.00490998363339 6:0.013093289689
1 0:0.270670566473 1:0.0 2:0.135335283237 3:0.367879441171 4:0.23105857863 5:0.0219123505976 6:0.00265604249668
1 0:0.270670566473 1:0.0 2:0.135335283237 3:0.367879441171 4:0.23105857863 5:0.0219123505976 6:0.00265604249668
1 0:2.5751560882 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00256739409499 6:0.00288831835687
1 0:0.0 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0457627118644 6:0.00338983050847
1 0:0.0 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0457627118644 6:0.00169491525424
1 0:4.31734441936 1:0.0 2:0.135335283237 3:0.367879441171 4:0.23105857863 5:0.00820793433653 6:0.0177838577291
1 0:0.367879441171 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0131291028446 6:0.00437636761488
1 0:1.47151776469 1:0.0 2:0.0 3:0.367879441171 4:0.452574126822 5:0.0361445783133 6:0.0100401606426
1 0:2.5751560882 1:0.367879441171 2:0.0 3:0.367879441171 4:0.380797077978 5:0.00803212851406 6:0.00903614457831
1 0:1.47516529255 1:0.0 2:0.0 3:0.368791323137 4:0.499983298578 5:0.0833333333333 6:0.208333333333
1 0:5.88607105874 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0237892948173 6:0.0110450297366
1 0:2.20727664703 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.027456027456 6:0.001716001716
1 0:1.11037627051 1:0.0 2:0.0 3:0.367879441171 4:0.380797077978 5:0.0146555935515 6:0.00244259892526
1 0:2.11006777233 1:0.0 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.0197486535009 6:0.00359066427289
1 0:0.735758882343 1:0.0 2:0.0 3:0.367879441171 4:0.499954602131 5:0.0301003344482 6:0.0100334448161
1 0:2.5751560882 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0242494226328 6:0.00923787528868
1 0:1.10363832351 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00459866220736 6:0.00209030100334
1 0:2.94303552937 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0131888836552 6:0.00376825247292
1 0:1.99391825926 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.05 6:0.0346153846154
1 0:1.83939720586 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0133333333333 6:0.00666666666667
1 0:6.62182994109 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00845546786922 6:0.00197294250282
1 0:4.04667385289 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0133248730964 6:0.00507614213198
1 0:1.74218833116 1:0.0 2:0.503214724408 3:0.367879441171 4:0.380797077978 5:0.00655737704918 6:0.00983606557377
1 0:2.20727664703 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00655737704918 6:0.00874316939891
1 0:1.47151776469 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0286343612335 6:0.0132158590308
1 0:3.67879441171 1:0.0 2:0.367879441171 3:0.367879441171 4:0.380797077978 5:0.0286343612335 6:0.0264317180617
1 0:1.10363832351 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00405371167976 6:0.000633392449962
1 0:2.5751560882 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0566801619433 6:0.0242914979757
1 0:3.09384995576 1:0.0 2:0.417674914081 3:0.417672653752 4:0.493307149076 5:0.0229357798165 6:0.0348623853211
1 0:0.735758882343 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0457627118644 6:0.00677966101695
1 0:2.20727664703 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0457627118644 6:0.0135593220339
1 0:0.367879441171 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0457627118644 6:0.00508474576271
1 0:1.83939720586 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00885269121813 6:0.00212464589235
1 0:1.47151776469 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0472972972973 6:0.0405405405405
1 0:4.84113935364 1:0.0497870683679 2:0.0497870683679 3:0.367879441171 4:0.23105857863 5:0.0115961800819 6:0.0190995907231
1 0:6.62182994109 1:0.367879441171 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0099398378237 6:0.00340047083442
1 0:1.83939720586 1:0.367879441171 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00477213075638 6:0.00167024576473
1 0:1.83939720586 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0486725663717 6:0.0132743362832
1 0:3.31091497054 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00256739409499 6:0.00353016688062
1 0:4.41455329406 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00384911470362 6:0.00769822940724
1 0:2.5751560882 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0197710718002 6:0.00936524453694
1 0:2.0268848195 1:0.0 2:0.553001792776 3:0.367879441171 4:0.23105857863 5:0.00762388818297 6:0.00296484540449
1 0:2.20727664703 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0401207937877 6:0.0030198446937
1 0:1.83939720586 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0174966352624 6:0.00807537012113
1 0:6.98970938226 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0100313479624 6:0.00752351097179
1 0:0.735758882343 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0205245153934 6:0.00342075256556
1 0:1.10363832351 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0347448425624 6:0.0043431053203
1 0:0.735758882343 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0457627118644 6:0.00508474576271
1 0:0.0 1:0.0 2:0.367879441171 3:0.367879441171 4:0.452574126822 5:0.0457627118644 6:0.00338983050847
1 0:1.83939720586 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.0457627118644 6:0.0118644067797
1 0:3.31091497054 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.00997861724875 6:0.00712758374911
1 0:1.47151776469 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00330477356181 6:0.000734394124847
1 0:2.5751560882 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0263959390863 6:0.00304568527919
1 0:1.11107458004 1:0.0 2:0.372836945525 3:0.367879441171 4:0.23105857863 5:0.0175773786779 6:0.0038211692778
1 0:2.5751560882 1:0.0 2:0.367879441171 3:0.735758882343 4:0.380797077978 5:0.0175773786779 6:0.0038211692778
1 0:1.64497945646 1:0.135335283237 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.00210526315789 6:0.00289473684211
1 0:2.94303552937 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0224299065421 6:0.00327102803738
1 0:2.94303552937 1:0.367879441171 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0186418109188 6:0.0106524633822
1 0:1.60685304792 1:0.0 2:0.503214724408 3:0.367879441171 4:0.23105857863 5:0.0188436830835 6:0.003426124197
1 0:3.61971194555 1:0.0 2:0.871094165579 3:0.367879441171 4:0.497527376843 5:0.00957330415755 6:0.00464989059081
1 0:2.5751560882 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.018779342723 6:0.0422535211268
1 0:1.83939720586 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00405371167976 6:0.000886749429947
1 0:1.10363832351 1:0.0 2:0.0 3:0.367879441171 4:0.23105857863 5:0.0244498777506 6:0.00488997555012
1 0:1.47151776469 1:0.0 2:0.367879441171 3:0.367879441171 4:0.499088948806 5:0.0301003344482 6:0.0200668896321
1 0:1.14176473205 1:0.0 2:0.503214724408 3:0.503214724408 4:0.380797077978 5:0.0443925233645 6:0.0210280373832
1 0:2.20727664703 1:0.0 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00552245313181 6:0.00116262171196
1 0:2.94303552937 1:0.367879441171 2:0.367879441171 3:0.367879441171 4:0.23105857863 5:0.00552245313181 6:0.00159860485395
1 0:1.10363832351 1:0.0 2:0.367879441171 3:0.735758882343 4:0.380797077978 5:0.0204851752022 6:0.00215633423181
