user_id,item_id,tag
93325108,256181038,1
118563040,2658463,1
118597588,831540,1
109657786,287796472,1
110679472,128367974,1
80154957,322615956,1
80154957,59347688,1
13356118,375087211,1
70144446,262252792,1
70144446,89781337,1
128781332,62938695,1
18261127,347228867,1
131475641,197730422,1
26711371,387911330,1
7192667,153189063,1
6194289,182174923,1
110679472,377683223,1
133641782,307067382,1
133641782,19834022,1
112548883,348686513,1
20143607,255304321,1
81525436,23415435,1
121641264,185995652,1
135994616,234182686,1
138059040,239436199,1
118597588,308525082,1
20947444,240888140,1
16020417,50381032,1
140500519,266276433,1
99503374,376474996,1
136158153,58641494,1
46316041,215307508,1
67915350,154703796,1
84110753,157064075,1
83506787,32828715,1
125072890,239371564,1
24709512,26485857,1
110679472,117031482,1
16020417,121325001,1
133641782,357614100,1
133641782,247434242,1
133641782,392747948,1
117488360,176716172,1
19526617,375644832,1
125788856,297966685,1
56485225,399035407,1
111516163,82346009,1
18760411,223693512,1
25800428,154539246,1
77954067,303326630,1
13019864,109388820,1
111763897,193942928,1
80965407,303959214,1
5800470,83085256,1
5800470,7367448,1
130532346,373700271,1
64296382,100496258,1
64296382,116544132,1
37659974,168768093,1
69754786,282934321,1
60284321,195917652,1
60371446,194701908,1
49928,270882795,1
26664688,106248455,1
26664688,324233608,1
37605904,214546854,1
112271829,378878990,1
85374735,79683005,1
24045086,1784006,1
130269564,400514007,1
54987533,293204231,1
118597588,11541169,1
8442041,293380289,1
69240146,266847858,1
65212247,237622970,1
140556802,22405279,1
72498476,367174091,1
73193816,359684588,1
18760411,222428124,1
129284687,72169885,1
627349,282080957,1
59451304,64656657,1
59451304,18547833,1
8442041,251298559,1
8442041,332975977,1
106990912,370757635,1
96642918,25301842,1
60371446,291303549,1
26664688,268606658,1
76130800,168561275,1
115573107,199347011,1
21724189,150430868,1
6862994,323656731,1
87384297,344502858,1
114166965,26393606,1
39640802,9237986,1
61875003,81869391,1
26664688,284035313,1
76130800,305229489,1
76130800,103073878,1
68795151,68314045,1
24998109,11157992,1
73193816,391739025,1
139110910,281253400,1
95852908,217032845,1
627349,149784572,1
55507721,404144832,1
55507721,134473338,1
55507721,137021815,1
85072760,105424254,1
128818870,374197846,1
43023889,96545343,1
102020621,104575836,1
43114655,252732601,1
61382316,100443993,1
31005284,167678793,1
67993088,199713935,1
69814478,59516422,1
24045086,286847639,1
24045086,367954158,1
66581357,71942130,1
51112461,220857244,1
8442041,306987566,1
8442041,118846080,1
103482353,213879543,1
24045086,326770949,1
126458188,379470045,1
91002033,123991357,1
140334474,226323577,1
9294629,43995664,1
60371446,49291304,1
81415350,166517779,1
60284321,49350039,1
106488619,305124436,1
35576981,113259937,1
37605904,307522618,1
76417703,184424807,1
6866692,52268110,1
55678980,290525713,1
26664688,380955485,1
18760411,107941634,1
99936097,37178842,1
117909781,302365197,1
22088523,320365823,1
43114655,70990661,1
43114655,35658539,1
42659811,261263789,1
136005200,148557065,1
33499587,400685890,1
75536562,280336803,1
106760980,339091520,1
74703764,348156476,1
26664688,217994043,1
26664688,242567699,1
26664688,44263809,1
24045086,23119047,1
68795151,161992080,1
4193084,92887857,1
4193084,327634624,1
88158177,26133233,1
43114655,115899064,1
114936167,119941758,1
98377685,192217165,1
112271829,260868496,1
90254543,240443763,1
86295623,372559664,1
126082433,242377729,1
69814478,319173487,1
130269564,320449740,1
95827347,12565102,1
55507721,262585835,1
126458188,368567650,1
106042420,22530112,1
61382316,147192957,1
24415789,232848687,1
44721922,208328113,1
135722092,89142396,1
12608436,240202310,1
22496560,116091600,1
23976557,129534898,1
130269564,100452738,1
43114655,96218997,1
17715311,158904712,1
134132140,113618427,1
26810455,288408913,1
51112461,126298206,1
11801279,368521199,1
7494627,92936403,1
76130800,226850549,1
60371446,5087984,1
60371446,187847237,1
10070648,115509518,1
3979052,135327682,1
54987533,36754561,1
54987533,216340918,1
89826487,340416479,1
27544399,237987391,1
49078659,23558410,1
90254543,147982462,1
81415350,167049677,1
81415350,292221765,1
8442041,366951013,1
23731773,403980947,1
54276504,202731930,1
74871408,185233720,1
29518619,286558564,1
46620381,295105374,1
118597588,52954092,1
63249394,355661373,1
134261042,208362284,1
28687396,385583908,1
86868724,314504804,1
96642918,282187324,1
26664688,343756582,1
60371446,324621470,1
85235720,317726873,1
11585295,270886183,1
82742259,391128585,1
55507721,85814004,1
60371446,400224907,1
28687396,192907082,1
6194289,273046790,1
92926865,195899712,1
106360702,118255761,1
43023889,10016923,1
90254543,154238462,1
124697770,306730414,1
4193084,235763033,1
4193084,115804205,1
69814478,178073851,1
69814478,139994259,1
69814478,176630876,1
33499587,114603562,1
111516163,329626411,1
26664688,393727782,1
26664688,318460464,1
142072325,117431040,1
26810455,106011100,1
55507721,88286834,1
55507721,318185789,1
129284687,256094408,1
46620381,271970722,1
75536562,274473997,1
33499587,246317299,1
33499587,193937217,1
14167442,126146909,1
84493452,105991351,1
24045086,280666680,1
24045086,46119018,1
24045086,271187388,1
126590304,244315789,1
111492575,74447203,1
134261042,132533259,1
97587464,334155678,1
20597490,212645733,1
106990912,332946612,1
106990912,167207358,1
130269564,386146981,1
59453344,89274745,1
43114655,48750260,1
26664688,231430353,1
90254543,227885156,1
51112461,370934394,1
44721922,316646772,1
92870574,17688859,1
55507721,132351345,1
142072325,248551998,1
99503374,216339088,1
73467713,136327712,1
69814478,139653942,1
81415350,79990024,1
100073084,261908742,1
18760411,204297286,1
86317377,254942798,1
43114655,44692567,1
58303378,54840732,1
100739273,125562754,1
54987533,337801507,1
55507721,111124162,1
112009635,353763980,1
101982129,189189243,1
106990912,310262867,1
101285087,321533624,1
64296382,329215387,1
82378875,402059988,1
47594591,228709779,1
15980685,270139183,1
31191408,123784105,1
83284013,377842259,1
136723996,144290891,1
4662641,241953909,1
25837904,313385001,1
137190407,395378042,1
6378117,129371726,1
85235720,86302060,1
130637943,269020361,1
83435952,303185923,1
22496560,37523800,1
3303277,302069833,1
3303277,391139049,1
14167442,76034499,1
30187992,342136601,1
77187176,77964254,1
33406584,311612765,1
27794139,40492778,1
64087996,266021047,1
69584099,270846539,1
48733433,84044288,1
53016665,28827326,1
82595029,154482782,1
56941256,15068267,1
134375754,369774624,1
53016665,389242167,1
53016665,263149478,1
53016665,62954417,1
59451304,190302345,1
60325466,285407350,1
26664688,178267822,1
26664688,280281637,1
47156937,141455754,1
64966045,112723035,1
102148525,308964310,1
29827518,372418992,1
64204275,304931704,1
99503374,152563923,1
77187176,122507208,1
85305086,326824295,1
83763318,181306718,1
101650089,128935291,1
3303277,151193634,1
124686576,227556410,1
2764328,327984013,1
53016665,240514714,1
53016665,228997686,1
111835408,129434293,1
26664688,100632935,1
37252955,90403219,1
135389344,208002381,1
22151716,151803952,1
103669711,165123947,1
139882643,319135757,1
48952506,376974763,1
3303277,387664047,1
70783003,259767822,1
14167442,344605348,1
39751786,356381411,1
44703989,155069080,1
14753773,180878088,1
98006050,299655896,1
134413436,157906431,1
83284013,314413837,1
83284013,131930260,1
78376262,232858431,1
8442041,329990479,1
6866692,224278592,1
127298242,107972008,1
134621848,49924525,1
73098659,206785665,1
43380951,1695043,1
43380951,92883427,1
13019864,152351532,1
90093972,276692118,1
105854400,250179387,1
26113145,353107785,1
54987533,297400610,1
40222003,46933574,1
6866692,273134511,1
125250972,195976497,1
58917479,314484808,1
25167480,52463793,1
101650089,268338927,1
8081753,212188725,1
1434429,199150328,1
88257423,233149520,1
88257423,198440921,1
99910813,16705844,1
3303277,307385176,1
83284013,135868215,1
65420807,312583213,1
86236991,187655159,1
64204275,167334254,1
40743909,80194160,1
40743909,168240940,1
53016665,216831269,1
53016665,311784379,1
125250972,130701844,1
77187176,395856501,1
77187176,388623507,1
109122076,75504163,1
14167442,351184989,1
62054015,251870041,1
85235720,314678054,1
93053437,239300087,1
61519114,302906078,1
55336532,46752295,1
132398202,38526155,1
26770280,381397793,1
81890271,321090773,1
83506787,267848953,1
114283742,79542558,1
91542984,316188983,1
31379822,366053268,1
140232659,190104983,1
76417703,236526796,1
26016998,212610896,1
122364450,198735238,1
122364450,394800823,1
83399121,354975600,1
83399121,325328738,1
134621848,40462207,1
64204275,209268673,1
112982989,188179833,1
77187176,47371518,1
77187176,386378227,1
77187176,373278287,1
26202962,210112000,1
6843786,71679184,1
32056631,358127601,1
73305302,250125735,1
112487125,234250400,1
105431770,374218389,1
125250972,223592540,1
46338408,256195956,1
40994655,283403306,1
98147182,47252499,1
30187992,267392530,1
82773347,811036,1
44920685,61378589,1
116084393,329061940,1
21724189,114004396,1
77187176,89732402,1
77187176,36585076,1
77187176,24547415,1
89903781,382562380,1
18760411,15529133,1
94724265,272422336,1
3303277,30538584,1
3303277,403514774,1
43380951,237568207,1
132611526,361421132,1
26113145,345189582,1
14637140,227262278,1
109867332,264469913,1
98178968,89006140,1
134621848,287210913,1
80893734,252496416,1
81890271,322554659,1
70783003,113169376,1
69814478,156810311,1
69814478,322836106,1
54987533,237885791,1
141783144,9865406,1
98147182,344760170,1
53016665,367943845,1
70318676,4321143,1
17471472,254031017,1
32056631,174105820,1
81343616,392986612,1
69814478,229069806,1
131032896,357156477,1
23976557,319560904,1
26664688,334243412,1
90093972,31071564,1
19844561,238244606,1
64966045,341684058,1
64079770,366765383,1
115036475,64023323,1
43380951,244345182,1
56880110,99358630,1
56752880,2163012,1
40222003,272482949,1
112487125,189648979,1
4662641,40484169,1
63249394,143674618,1
99030368,33433408,1
85305086,388523762,1
122787388,158693204,1
11556908,325169472,1
38384431,337029377,1
70318676,44774441,1
125250972,165940420,1
112009635,313958324,1
69855008,293492428,1
12608436,104458576,1
55590425,3974032,1
77187176,59142621,1
94724265,110380834,1
50498173,112059324,1
65507981,176589397,1
65507981,274048291,1
51840068,197290185,1
104771014,375309812,1
31051182,190242615,1
81343616,354990984,1
65885234,225675499,1
55336532,34852871,1
48890026,226861032,1
104996540,393565430,1
40222003,85221292,1
8442041,126073534,1
19844561,62553252,1
77187176,296510834,1
113432951,326630219,1
46861385,62461442,1
50918155,204328610,1
62305723,211653678,1
97391321,300979467,1
92441599,142772455,1
81450555,240597329,1
54987533,259910452,1
39751786,328876175,1
111886329,294337865,1
83284013,304736567,1
6378117,400364666,1
129900605,38556240,1
36106937,290830718,1
127298242,249298647,1
122762182,217609185,1
8036273,136203620,1
112991940,230946120,1
25866313,293153375,1
25866313,331984000,1
67278217,22066385,1
135580342,157921662,1
112225904,395443588,1
101998375,387361077,1
7944698,275237012,1
91304394,274541189,1
68981931,115843024,1
96778352,225661211,1
66872523,110249913,1
94724265,93005816,1
78256365,323719805,1
108431897,375463108,1
44703989,354946341,1
104771014,210727967,1
36179838,196255940,1
118580080,175911328,1
94724265,398781207,1
76662157,112177801,1
131039248,131672348,1
91497151,87398747,1
23329867,324942172,1
3727568,117860191,1
116641691,80233719,1
25866313,100908685,1
25866313,42069700,1
108431897,217848592,1
103228540,381277616,1
63643294,178897465,1
6396896,370780964,1
56941256,240336879,1
72802893,300339267,1
19936645,72725833,1
9249489,175942826,1
118301168,106178573,1
124743824,353266810,1
649054,117363922,1
98609058,209356893,1
3727568,178365186,1
131908191,307792517,1
113063428,86894218,1
25866313,251038807,1
25866313,379466246,1
54212053,128092154,1
771719,233519443,1
120484940,96910239,1
134518536,186550688,1
72802893,388786498,1
72802893,175308581,1
25866313,178276656,1
42977680,323165676,1
41166322,357851438,1
57673022,330168371,1
140381135,193507507,1
22833522,29098632,1
25837904,187870975,1
2978492,56087893,1
56707430,46232478,1
61382316,104143045,1
31166915,328754544,1
35633068,194254103,1
77465332,261481160,1
40538635,166004484,1
72802893,325571888,1
72802893,95705686,1
66179672,213687087,1
19936645,118063067,1
38850613,118562682,1
23329867,101892974,1
113360962,280288327,1
26252888,224012970,1
25866313,89082900,1
25866313,395923281,1
25866313,382684099,1
25866313,232651888,1
25866313,15583797,1
72687663,92707550,1
94724265,288959620,1
126458188,368201511,1
19936645,401890256,1
109369720,118290747,1
72802893,55319287,1
72802893,220248261,1
94724265,390004707,1
15980685,120831354,1
25866313,72160137,1
25866313,330044979,1
135321016,132554171,1
91450392,54428416,1
134375754,196127507,1
126632739,277865726,1
51126004,97515662,1
25866313,181192273,1
31166915,6985108,1
134518536,384095840,1
24721706,354960492,1
100022513,128239454,1
72802893,114729652,1
42977680,285774531,1
19163256,344945383,1
66013505,337251638,1
138600983,58412397,1
65427975,2867309,1
52080643,108838343,1
19187898,270952340,1
125627237,103796129,1
23130068,190855990,1
65068308,193954252,1
25866313,301970981,1
25866313,366717364,1
25866313,111511310,1
33384156,398788321,1
44703989,170035265,1
22833522,339322144,1
4099114,286738303,1
69387053,30741480,1
72802893,24278208,1
15817558,251761393,1
25866313,60686110,1
25866313,113206252,1
25866313,125004608,1
92882903,251122873,1
134943159,89854540,1
76825664,365734358,1
78735780,153973223,1
84270583,330940976,1
1972513,358097620,1
45855740,377902500,1
112271829,370140231,1
15456571,168217953,1
72802893,337691781,1
85169591,131904115,1
78256365,77865832,1
33277457,380566254,1
29898034,338630082,1
25866313,32479558,1
25866313,156049335,1
92870574,143585188,1
35012787,318652632,1
92500742,32770361,1
61414783,280984931,1
71588286,194862366,1
43023889,32957373,1
14504881,322977015,1
140872172,61351959,1
118974630,109287921,1
111509432,120881192,1
83257584,199731435,1
47071435,206564061,1
30607791,230005214,1
8716998,51715611,1
61414783,298452799,1
12592427,143040507,1
51969060,291327565,1
132501462,195826620,1
95304670,80229234,1
29927052,298252524,1
100268421,284019855,1
15817558,104035362,1
42524003,150161489,1
127579903,346737149,1
66872523,346506124,1
128476824,352930425,1
128476824,273049492,1
65068308,288392123,1
92882903,108134318,1
77465332,339504971,1
133135970,21665802,1
97924986,362386754,1
53334106,50578144,1
2289510,277167773,1
14504881,102088585,1
62144207,190954415,1
69673512,368456788,1
59579544,132961451,1
3961781,364664770,1
9808760,236450095,1
61414783,381371453,1
45635084,26517078,1
90627536,164956144,1
91309794,276236595,1
85785429,402023629,1
15817558,268687527,1
48733433,128946989,1
20697861,95311977,1
54878837,297412620,1
53334106,299920668,1
42524003,229653332,1
97873830,369132389,1
36358942,92720251,1
22174547,314657409,1
128476824,372191166,1
30607791,152964865,1
5435909,403971770,1
92500742,137896211,1
12092954,352891377,1
25505801,377464168,1
136265501,216232974,1
61414783,276462439,1
98438834,291518396,1
71588286,342457039,1
61414783,262082084,1
105425041,20754830,1
49335337,201301033,1
114037562,286623026,1
114728469,121477164,1
53334106,68621367,1
11585295,53815116,1
30607791,356706344,1
70124937,193166708,1
98438834,387473351,1
128476824,15053694,1
138600983,302254514,1
49267088,321087964,1
61414783,274017510,1
112442119,55117986,1
75058330,313402877,1
104392724,398886225,1
120182336,134845956,1
135413852,350740382,1
3153929,78029275,1
98707773,78462818,1
17715311,113365521,1
43023889,189405205,1
77364367,335756031,1
92500742,129295107,1
9456851,17882999,1
85169591,387911330,1
98438834,294140309,1
2487141,135439798,1
10904782,215243321,1
90116353,273269792,1
62144207,375782735,1
32455786,324268525,1
32011454,290623930,1
121472075,83661359,1
53334106,126772205,1
53334106,137744548,1
8224865,340532261,1
72802893,111746083,1
47071435,392003802,1
60702375,258123382,1
92500742,155682205,1
129945507,331808758,1
52041756,242848932,1
28855175,130327082,1
28855175,317981507,1
134947168,183865103,1
85169591,401809465,1
134518536,277803632,1
22402560,110447682,1
102041361,177703143,1
92500742,361308964,1
18292649,130327082,1
134518536,314918717,1
98438834,357380176,1
31969919,326090192,1
99322330,49889053,1
129229632,403604019,1
137449253,154198599,1
118390636,228275994,1
17994052,176874201,1
120888424,115548328,1
102726502,13750871,1
98438834,167089813,1
137131424,123082266,1
40907060,169306079,1
134518536,58888535,1
80615458,402120579,1
81904701,38466805,1
61414783,232098707,1
61414783,9716081,1
4904673,382151168,1
21045880,69764064,1
113777396,227859102,1
34939780,147906406,1
6430954,86026736,1
21552019,387476455,1
79868555,149792372,1
54596791,397962515,1
54596791,261519925,1
106042420,378820941,1
105568389,30558632,1
43252806,177940526,1
35194603,288595528,1
48995879,74590908,1
65420018,65155637,1
47032159,346728277,1
87107968,380217571,1
124792007,333423415,1
69051488,164339293,1
4707609,165777613,1
41166322,126585025,1
37971336,324590207,1
3716598,377309363,1
234304,195564496,1
132045912,153870976,1
132045912,106184741,1
132045912,174061285,1
30706543,168350953,1
30706543,279791104,1
140334474,321886986,1
110935101,95191686,1
60623651,139104703,1
119702401,99423261,1
105568389,349772881,1
54596791,299744702,1
23749054,79040590,1
31224289,214166963,1
56640909,2374447,1
87816316,6679285,1
133865585,242249759,1
64204275,273364305,1
133817664,358733957,1
119613283,285258205,1
123404554,6655588,1
24744728,234080693,1
60623651,50920779,1
116557044,174353037,1
46415349,74896655,1
46415349,130108359,1
30956480,340959943,1
41166322,208608141,1
53076643,360507001,1
64966045,254102734,1
3716598,250765207,1
82816917,31514020,1
44445004,331716726,1
132045912,280538149,1
84824562,44071993,1
84824562,235295453,1
54596791,103457961,1
35012787,245836111,1
103298536,382752910,1
71613487,373980285,1
90779806,251781130,1
34939780,217200476,1
3889704,265159019,1
8988329,206103632,1
65420018,247206593,1
133817664,368713753,1
133817664,203340169,1
50690481,57474847,1
37093659,375139652,1
24386269,125270720,1
43691003,144954870,1
46415349,185393615,1
6629168,260307401,1
98747755,54250993,1
132045912,360827205,1
132045912,222608700,1
123888602,284508972,1
90135444,302992441,1
20355886,342796882,1
48995879,78425684,1
11521732,341653916,1
140381135,358873848,1
38993814,242541,1
44445004,158506442,1
135514874,165101425,1
67915350,343552299,1
55554272,211218364,1
38182692,150020871,1
84824562,78660743,1
54596791,3747830,1
118169472,168689759,1
37093659,81909568,1
3716598,232215273,1
56640909,295414609,1
133641782,129109834,1
133641782,293714733,1
90779806,204146702,1
132045912,318552802,1
132045912,312479137,1
135640510,296271001,1
23749054,208311780,1
23749054,322279968,1
23749054,10568459,1
54596791,337378926,1
41166322,74995459,1
100772220,401251820,1
103969132,200492381,1
82198454,120444076,1
39415778,61767345,1
4707609,82426756,1
107022033,196459563,1
107022033,122107045,1
21552019,247894113,1
129999984,70236455,1
125133592,271850432,1
84824562,57194484,1
22788122,57474847,1
30706543,21740666,1
30706543,230027006,1
21045880,327078610,1
13476086,291579311,1
133641782,184600228,1
49754594,340476170,1
30706543,93357655,1
123783088,214102098,1
34939780,200568851,1
3889704,398488481,1
49971174,57474847,1
125133592,182926917,1
124792007,291721529,1
114037562,124048530,1
54596791,94623504,1
10038587,358681304,1
25103848,244498101,1
6629168,381662846,1
121928205,42889094,1
82773347,240941492,1
34939780,40741065,1
31224289,298302006,1
31224289,198930394,1
67620685,79038846,1
106042420,130375488,1
3410120,85813129,1
36403590,323333805,1
54596791,82537531,1
133001203,353189211,1
52855989,16985810,1
108735864,268641654,1
128458555,563387,1
30706543,208853503,1
30706543,174987659,1
81572955,57676860,1
39705101,117280146,1
44445004,203698828,1
123404554,397466428,1
49754594,281230765,1
49754594,290767378,1
90779806,114519501,1
123888602,389843837,1
115232626,227770898,1
78161252,758746,1
23749054,391722855,1
102679803,152702561,1
132045912,304575311,1
64966045,197098299,1
2764328,71801003,1
86056995,239521514,1
15583256,293240524,1
138059040,35280409,1
114728469,220467535,1
54596791,171790536,1
51405856,170492120,1
46415349,2236285,1
54596791,30753766,1
123404554,204689278,1
18985911,162711668,1
133641782,299011413,1
3889704,148268277,1
71858251,388234,1
30706543,339045910,1
41504400,89313832,1
95016203,67797712,1
101039105,369330022,1
65420018,260272048,1
84824562,346264101,1
103554736,292088668,1
44449753,60060696,1
30559509,69693904,1
29066645,216587412,1
84123477,189190764,1
131228215,7841252,1
43496207,88880055,1
43496207,43217707,1
19409059,55606071,1
133031809,2009810,1
61849905,345477748,1
76240558,39142765,1
3889704,290186080,1
3889704,58397198,1
123242164,271056621,1
120527330,97078293,1
37407111,326890979,1
65420018,353266810,1
91304394,181483878,1
16891565,235456350,1
107022033,361911821,1
107022033,278739738,1
107022033,163966142,1
94101029,219066569,1
123575075,131380966,1
48012828,1698614,1
7686058,24605495,1
72055847,358543858,1
43496207,271914626,1
18798980,375661180,1
89862209,117941780,1
22814378,18197700,1
80681265,155736543,1
1637359,50356965,1
135884728,15189787,1
126503281,225289157,1
21838112,97648909,1
134383496,58913619,1
47156937,323663812,1
73490341,115720770,1
36926619,263458636,1
21552019,65974619,1
79380698,317584831,1
72228965,100119358,1
89826487,270187273,1
7686058,2884182,1
69051488,403391396,1
43496207,219006428,1
50301733,121485727,1
123575075,278538051,1
82304530,58335317,1
61849905,296619611,1
44718780,84259683,1
123156384,389372826,1
123156384,32757985,1
114085108,359855925,1
109688356,40504937,1
125518888,311025682,1
73554726,253143229,1
50322291,317841481,1
47156937,191610636,1
47156937,297733880,1
107022033,85968093,1
119889465,372600182,1
19409059,40639330,1
20585998,244806042,1
116944704,150657987,1
42735883,146548754,1
25837904,58727293,1
71344020,28234151,1
26259623,186860838,1
94625250,97366599,1
36641911,174327141,1
85989785,261075518,1
68209642,18429095,1
131039248,314811266,1
12968141,377377233,1
119198255,305876141,1
97620119,269868401,1
119737948,327959717,1
31006519,63818354,1
1678275,52336111,1
58305040,299364157,1
21838112,135932452,1
111325472,92959953,1
57213531,210326377,1
47156937,320982439,1
47156937,86606395,1
47156937,181995450,1
132925736,160609375,1
86431623,215662395,1
120527330,238984172,1
10997935,253825924,1
62054015,222677078,1
75489895,391045684,1
26953831,346991766,1
25837904,259677320,1
36641911,277169337,1
68209642,46666625,1
3889704,92268470,1
122663988,51365374,1
134351539,394221432,1
47156937,254476675,1
47156937,173258975,1
47156937,28498327,1
91805048,296319143,1
87567216,109343952,1
33403491,181267558,1
141106107,153739785,1
118169472,247407578,1
26731285,193975156,1
31786460,262542691,1
74520930,377826206,1
121928205,313579217,1
17879382,150713244,1
113057271,154746967,1
131039248,268169235,1
116944704,358418713,1
82561409,52797813,1
135514874,12592847,1
19409059,300991619,1
87837648,393788613,1
90540437,113585796,1
21838112,352746887,1
64182182,150142055,1
36022352,298149949,1
123575075,236622003,1
46758215,145977257,1
141106107,316673310,1
78436160,356810579,1
90285596,337091128,1
21249023,135407804,1
47156937,172895908,1
47156937,273569679,1
47156937,388764886,1
18798980,163303110,1
43496207,17611058,1
60452360,53519783,1
109090637,316802662,1
84032741,168170352,1
1637359,123538186,1
125071930,181772853,1
36797719,330000621,1
86927679,272509553,1
7686058,14706836,1
43380951,122789390,1
31786460,386163101,1
51870430,35785464,1
47156937,44028228,1
47156937,6851079,1
47156937,222146196,1
47156937,375133633,1
16288988,395074329,1
18798980,333479171,1
134442107,79360402,1
111935471,376240208,1
55361839,162910086,1
92960199,290275544,1
43496207,48273245,1
43496207,162178386,1
94625250,216437143,1
62054015,66762002,1
3727568,344174243,1
57412556,374603183,1
55299848,28405085,1
35731634,212164229,1
44318358,306428234,1
71681758,350701361,1
18798980,93508552,1
18798980,230541202,1
107022033,77195453,1
107022033,248240943,1
75502213,54072870,1
20124715,228279414,1
46372358,363024473,1
81369260,43744610,1
118790765,100710871,1
130053527,45336505,1
23200555,362639132,1
86431623,16099405,1
18868044,184442568,1
33403491,21270911,1
5725817,234165224,1
51870430,16348239,1
43496207,268731305,1
12968141,328296895,1
134442107,360375724,1
85989785,122306881,1
85989785,135144393,1
47156937,110749170,1
18731849,232959335,1
123857760,261415827,1
56880110,123068461,1
43380951,171082847,1
83772729,57671373,1
14753773,198147726,1
30559509,151778966,1
133031809,146916298,1
85615960,304235745,1
3889704,402383595,1
65184262,372866274,1
43496207,206000106,1
64087996,313786814,1
61924014,103297659,1
18798980,272663899,1
18798980,206275961,1
112286292,8356394,1
30559509,151374794,1
57673022,252829022,1
21691697,34956886,1
52673329,314977526,1
65029092,311108937,1
97444168,282574603,1
94101029,91167604,1
11521732,105291449,1
76419160,198507747,1
3699059,112403017,1
26916375,300586460,1
65393458,349945521,1
60452360,158348081,1
60831243,48780441,1
38127544,125901865,1
234304,49160471,1
82733729,106857779,1
42844457,361583049,1
71344020,393818696,1
124743824,180349393,1
125518888,34067406,1
66983676,23624158,1
33652302,215544541,1
45577644,247524677,1
112548251,56253004,1
16873602,272460074,1
61924014,100351139,1
15926090,328846261,1
120527330,254404114,1
121420532,363372182,1
111625873,170465979,1
111625873,343404008,1
120131293,336873926,1
51862581,132933436,1
123488278,123743926,1
123488278,124718124,1
73791142,154420741,1
44718780,298796034,1
92471565,25299414,1
92471565,253483623,1
102100388,108542105,1
12592427,48381779,1
103348019,315353283,1
101689972,1288220,1
101689972,95311977,1
101689972,391007175,1
33538031,349429565,1
71344020,85930183,1
46896961,302228260,1
18760411,292834313,1
112548251,303340156,1
94779338,42079670,1
109369720,320782849,1
8779015,3096697,1
120131293,288264229,1
11892898,390001419,1
111625873,375956513,1
111625873,264753486,1
78948943,120844109,1
78948943,336121162,1
135514874,7055327,1
14843329,359717731,1
16873602,241352410,1
113941171,40124265,1
57412556,185547317,1
81949895,317396555,1
98548707,47017350,1
3153929,186161580,1
123488278,396428797,1
123488278,384081604,1
123488278,312918636,1
37093659,291558798,1
90093972,166536009,1
18138622,158537037,1
60468635,28903148,1
119490278,37489791,1
47156937,224469424,1
46758215,370057323,1
46758215,313791402,1
96503383,193827120,1
126603266,57342849,1
5725817,326492304,1
74094443,75027017,1
35717987,16621655,1
69309915,137619623,1
56137104,209009133,1
10909905,54133315,1
122721850,28216711,1
97371661,29235369,1
5957816,342077953,1
113941171,257201043,1
120484940,313774396,1
98638050,42287367,1
61382316,181984001,1
123488278,29984723,1
123488278,28326423,1
41282708,373116464,1
47795449,306345356,1
88964142,1070257,1
18989773,206145104,1
88287026,323252762,1
36641911,53234661,1
45577644,81983931,1
45577644,53576929,1
65779437,86911641,1
81568064,85041206,1
10909905,142971796,1
122721850,86004839,1
67041167,224324647,1
37309589,41801669,1
45577644,4471658,1
47263719,324516018,1
51898855,76448992,1
13019864,335058474,1
62411687,89313832,1
25389839,201148520,1
106678728,217168193,1
92471565,256875800,1
109369720,372074895,1
3624197,336562898,1
23450918,328275451,1
85374735,163777852,1
35569676,400978475,1
15926090,392398607,1
110488779,40808898,1
135514874,102191389,1
89172693,129950687,1
123488278,159115656,1
71344020,301772208,1
93507114,70810974,1
130478203,111197071,1
18731849,152374324,1
68195140,195020497,1
32109732,91016482,1
114644257,400862852,1
131393158,83013703,1
29359060,374781220,1
80489520,178600574,1
123488278,201349226,1
22235504,8591377,1
73791142,83038761,1
24417994,353984225,1
92471565,45108059,1
102100388,230558745,1
85164861,110467907,1
12504005,16764227,1
78948943,392878547,1
78948943,109630242,1
106678728,36351033,1
114132973,256253439,1
80680135,365726828,1
103300577,251351304,1
109369720,178465907,1
10909905,347682162,1
14703703,6798052,1
23261029,349364099,1
7324990,69304642,1
130300349,356210306,1
26936473,34168413,1
23450918,43578886,1
111625873,102012058,1
111625873,389115209,1
120527330,40298477,1
18110679,153487189,1
88449184,352505197,1
122944530,218212240,1
49335337,314879760,1
135469853,2217535,1
15926090,78446161,1
15926090,223730422,1
91388134,343525441,1
16891565,400303890,1
51175203,175792514,1
123591416,250289765,1
101861369,215422188,1
46550020,223112838,1
101689972,35373082,1
102100388,296004566,1
123488278,43306898,1
123488278,261990904,1
109362723,198527931,1
40120302,38186347,1
89897300,4759225,1
39749835,59347688,1
16873602,47696382,1
45577644,225240520,1
43294498,30845430,1
131393158,85854990,1
89172693,105256150,1
93986435,239409929,1
92471565,364018678,1
92471565,179794763,1
115454693,123368146,1
56137104,124713089,1
56137104,312594997,1
31969919,35853840,1
10909905,379730927,1
2076213,386530852,1
120675225,192923912,1
109369720,162625766,1
94561358,289037276,1
52366473,137575077,1
36641911,305566828,1
71344020,168932182,1
123488278,80501388,1
123488278,54376829,1
123488278,65506636,1
123488278,172765840,1
46102349,330752876,1
56351352,332894482,1
3230317,268949516,1
78948943,204664448,1
